SucursalID,Nombre,CodigoBarra,Categoria,FechaCaducidad,Marca,Precio,Stock
S168,Aceite Nestle 2567,5338297590,Bebidas,2026-02-01,Nestle,172.13,328
S169,Azucar Colgate 2568,6251615341,Panaderia,2026-01-16,Colgate,125.74,192
S170,Sal Ariel 2569,3234071094,Carnes,2026-07-01,Ariel,17.47,222
S171,Cafe Palmolive 2570,7724733686,Limpieza,2027-12-13,Palmolive,159.65,44
S172,Cereal Del Monte 2571,9353919765,Cuidado Personal,2027-06-14,Del Monte,192.43,373
S173,Atun Maggi 2572,1796013707,Aceites,2026-10-15,Maggi,37.79,183
S174,Sardina Kelloggs 2573,4479683806,Condimentos,2028-02-14,Kelloggs,118.51,107
S175,Mayonesa Pringles 2574,4291876881,Endulzantes,2028-05-14,Pringles,79.41,290
S176,Ketchup Coca Cola 2575,4813085106,Frutas,2027-04-02,Coca Cola,125.11,26
S177,Mostaza Pepsi 2576,3889619544,Verduras,2026-05-20,Pepsi,82.28,23
S178,Vinagre Lay's 2577,8397667226,Congelados,2026-05-28,Lay's,116.70,429
S179,Sopa Knorr 2578,4582015869,Snacks,2026-03-20,Knorr,168.86,115
S180,Pasta McCormick 2579,3696727940,Cereales,2027-11-02,McCormick,97.85,433
S181,Leche Dos Pinos 2580,7801160153,Lacteos,2026-04-03,Dos Pinos,127.70,128
S182,Arroz Bimbo 2581,5329441470,Granos,2028-10-26,Bimbo,158.30,298
S183,Frijol Nestle 2582,6717744918,Bebidas,2026-06-15,Nestle,9.12,79
S184,Pan Colgate 2583,9070159260,Panaderia,2026-08-13,Colgate,52.74,290
S185,Jugo Ariel 2584,5465085928,Carnes,2026-02-11,Ariel,51.42,60
S186,Jabon Palmolive 2585,9337417407,Limpieza,2026-11-02,Palmolive,39.70,73
S187,Shampoo Del Monte 2586,8769805220,Cuidado Personal,2027-12-24,Del Monte,38.06,181
S188,Aceite Maggi 2587,7909856895,Aceites,2026-07-23,Maggi,146.34,71
S189,Azucar Kelloggs 2588,0258670865,Condimentos,2027-02-06,Kelloggs,102.02,230
S190,Sal Pringles 2589,6568437085,Endulzantes,2027-10-10,Pringles,79.34,116
S191,Cafe Coca Cola 2590,6096326094,Frutas,2027-12-16,Coca Cola,22.74,148
S192,Cereal Pepsi 2591,2987421520,Verduras,2027-05-03,Pepsi,126.91,335
S193,Atun Lay's 2592,2002918822,Congelados,2027-02-25,Lay's,183.37,67
S194,Sardina Knorr 2593,0855038426,Snacks,2027-10-08,Knorr,52.99,279
S195,Mayonesa McCormick 2594,1383493324,Cereales,2026-05-03,McCormick,193.14,52
S196,Ketchup Dos Pinos 2595,8542641865,Lacteos,2027-05-21,Dos Pinos,194.05,377
S197,Mostaza Bimbo 2596,6585809320,Granos,2027-04-12,Bimbo,184.43,292
S198,Vinagre Nestle 2597,0553175330,Bebidas,2028-09-28,Nestle,72.25,248
S199,Sopa Colgate 2598,6376995243,Panaderia,2027-09-28,Colgate,131.41,275
S200,Pasta Ariel 2599,7464793651,Carnes,2027-07-14,Ariel,170.75,142
S201,Leche Palmolive 2600,5783004464,Limpieza,2026-11-19,Palmolive,149.83,298
S202,Arroz Del Monte 2601,1077486242,Cuidado Personal,2028-07-24,Del Monte,29.92,218
S203,Frijol Maggi 2602,9457562743,Aceites,2028-02-20,Maggi,27.99,54
S204,Pan Kelloggs 2603,9458230039,Condimentos,2026-12-13,Kelloggs,47.97,110
S205,Jugo Pringles 2604,1992523864,Endulzantes,2026-03-21,Pringles,29.04,404
S206,Jabon Coca Cola 2605,8719305594,Frutas,2028-07-23,Coca Cola,131.24,33
S207,Shampoo Pepsi 2606,0510373127,Verduras,2026-05-06,Pepsi,9.34,453
S208,Aceite Lay's 2607,6665603606,Congelados,2027-11-16,Lay's,156.72,351
S209,Azucar Knorr 2608,4868034531,Snacks,2027-06-09,Knorr,121.22,320
S210,Sal McCormick 2609,1041462549,Cereales,2027-08-14,McCormick,54.25,258
S211,Cafe Dos Pinos 2610,8919373387,Lacteos,2026-02-22,Dos Pinos,86.37,422
S212,Cereal Bimbo 2611,7208175544,Granos,2028-03-10,Bimbo,187.09,196
S213,Atun Nestle 2612,0369661995,Bebidas,2027-03-26,Nestle,192.53,40
S214,Sardina Colgate 2613,1660409141,Panaderia,2027-12-27,Colgate,56.08,492
S215,Mayonesa Ariel 2614,0102502791,Carnes,2027-04-03,Ariel,57.52,116
S216,Ketchup Palmolive 2615,7280084441,Limpieza,2026-08-05,Palmolive,90.56,279
S217,Mostaza Del Monte 2616,1027896952,Cuidado Personal,2026-12-13,Del Monte,124.35,220
S218,Vinagre Maggi 2617,8924817660,Aceites,2027-10-10,Maggi,121.76,152
S219,Sopa Kelloggs 2618,9144164157,Condimentos,2028-10-21,Kelloggs,45.63,432
S220,Pasta Pringles 2619,8177109779,Endulzantes,2028-08-08,Pringles,190.15,359
S221,Leche Coca Cola 2620,3643324212,Frutas,2026-06-18,Coca Cola,28.10,488
S222,Arroz Pepsi 2621,5727625611,Verduras,2026-03-16,Pepsi,188.52,481
S223,Frijol Lay's 2622,0459460864,Congelados,2026-06-14,Lay's,85.45,362
S224,Pan Knorr 2623,6986876411,Snacks,2028-03-21,Knorr,172.83,64
S225,Jugo McCormick 2624,1811802666,Cereales,2027-04-13,McCormick,131.47,378
S226,Jabon Dos Pinos 2625,3470111196,Lacteos,2027-07-21,Dos Pinos,42.71,214
S227,Shampoo Bimbo 2626,9187660831,Granos,2028-03-16,Bimbo,142.25,498
S228,Aceite Nestle 2627,4066440120,Bebidas,2027-10-04,Nestle,185.16,80
S229,Azucar Colgate 2628,4762473056,Panaderia,2027-03-22,Colgate,94.49,275
S230,Sal Ariel 2629,4598009941,Carnes,2028-11-12,Ariel,186.24,303
S231,Cafe Palmolive 2630,8872752912,Limpieza,2026-10-20,Palmolive,53.12,211
S232,Cereal Del Monte 2631,3354209379,Cuidado Personal,2027-12-18,Del Monte,61.70,51
S233,Atun Maggi 2632,4201597131,Aceites,2026-10-04,Maggi,90.62,64
S234,Sardina Kelloggs 2633,0649448068,Condimentos,2026-02-12,Kelloggs,109.74,191
S235,Mayonesa Pringles 2634,8558176169,Endulzantes,2028-03-10,Pringles,18.46,411
S236,Ketchup Coca Cola 2635,6988332368,Frutas,2026-07-27,Coca Cola,131.53,275
S237,Mostaza Pepsi 2636,5735169412,Verduras,2026-07-09,Pepsi,11.87,326
S238,Vinagre Lay's 2637,5762291787,Congelados,2028-07-10,Lay's,164.66,488
S239,Sopa Knorr 2638,4134960989,Snacks,2026-03-10,Knorr,99.49,293
S240,Pasta McCormick 2639,8174293323,Cereales,2026-08-13,McCormick,47.09,212
S241,Leche Dos Pinos 2640,0427209078,Lacteos,2027-05-11,Dos Pinos,110.27,66
S242,Arroz Bimbo 2641,2659919388,Granos,2026-09-03,Bimbo,138.79,57
S243,Frijol Nestle 2642,5750736725,Bebidas,2027-12-23,Nestle,52.35,11
S244,Pan Colgate 2643,7297693676,Panaderia,2027-02-04,Colgate,35.77,411
S245,Jugo Ariel 2644,3406151261,Carnes,2027-07-16,Ariel,86.18,94
S246,Jabon Palmolive 2645,7707901651,Limpieza,2026-06-23,Palmolive,11.37,410
S247,Shampoo Del Monte 2646,3328369461,Cuidado Personal,2027-11-03,Del Monte,42.81,217
S248,Aceite Maggi 2647,6919770968,Aceites,2027-04-01,Maggi,9.80,448
S249,Azucar Kelloggs 2648,3664623114,Condimentos,2026-08-08,Kelloggs,202.82,208
S250,Sal Pringles 2649,8484333704,Endulzantes,2026-08-23,Pringles,146.59,319
S251,Cafe Coca Cola 2650,2874822266,Frutas,2026-11-22,Coca Cola,38.72,147
S252,Cereal Pepsi 2651,9468217594,Verduras,2028-07-28,Pepsi,152.36,251
S253,Atun Lay's 2652,9353632781,Congelados,2028-05-27,Lay's,81.01,487
S254,Sardina Knorr 2653,1915763603,Snacks,2028-06-09,Knorr,176.76,421
S255,Mayonesa McCormick 2654,0306043395,Cereales,2028-01-20,McCormick,125.27,157
S256,Ketchup Dos Pinos 2655,9997268089,Lacteos,2026-10-04,Dos Pinos,138.31,281
S257,Mostaza Bimbo 2656,2742209567,Granos,2026-11-22,Bimbo,126.12,129
S258,Vinagre Nestle 2657,3171384617,Bebidas,2028-12-03,Nestle,195.70,429
S259,Sopa Colgate 2658,8799725090,Panaderia,2026-05-28,Colgate,26.52,177
S260,Pasta Ariel 2659,7294571470,Carnes,2027-09-23,Ariel,117.05,414
S261,Leche Palmolive 2660,2626043080,Limpieza,2028-08-03,Palmolive,123.17,213
S262,Arroz Del Monte 2661,4870168520,Cuidado Personal,2028-05-10,Del Monte,183.40,284
S263,Frijol Maggi 2662,6640944270,Aceites,2027-06-15,Maggi,82.92,93
S264,Pan Kelloggs 2663,8346203899,Condimentos,2027-04-11,Kelloggs,16.72,416
S265,Jugo Pringles 2664,6304494880,Endulzantes,2026-01-17,Pringles,155.75,86
S266,Jabon Coca Cola 2665,6743956904,Frutas,2026-03-27,Coca Cola,70.28,99
S267,Shampoo Pepsi 2666,0589577128,Verduras,2027-07-23,Pepsi,170.85,364
S268,Aceite Lay's 2667,8767603161,Congelados,2027-10-07,Lay's,82.78,282
S269,Azucar Knorr 2668,2811619256,Snacks,2026-06-17,Knorr,185.56,117
S270,Sal McCormick 2669,2490715475,Cereales,2026-07-02,McCormick,52.81,108
S271,Cafe Dos Pinos 2670,4619373707,Lacteos,2028-11-08,Dos Pinos,60.30,409
S272,Cereal Bimbo 2671,5502054420,Granos,2028-03-14,Bimbo,121.36,48
S273,Atun Nestle 2672,8570073043,Bebidas,2028-10-05,Nestle,172.86,189
S274,Sardina Colgate 2673,9363191821,Panaderia,2027-02-22,Colgate,115.86,305
S275,Mayonesa Ariel 2674,9836808811,Carnes,2026-10-01,Ariel,137.70,196
S276,Ketchup Palmolive 2675,5306049903,Limpieza,2028-07-01,Palmolive,124.53,335
S277,Mostaza Del Monte 2676,5787558951,Cuidado Personal,2028-03-10,Del Monte,16.52,470
S278,Vinagre Maggi 2677,4326381688,Aceites,2028-10-11,Maggi,132.84,486
S279,Sopa Kelloggs 2678,4061478050,Condimentos,2028-01-04,Kelloggs,197.93,149
S280,Pasta Pringles 2679,5103797810,Endulzantes,2028-04-28,Pringles,149.97,346
S281,Leche Coca Cola 2680,0159822651,Frutas,2026-05-20,Coca Cola,102.45,45
S282,Arroz Pepsi 2681,2688698663,Verduras,2028-08-25,Pepsi,107.68,391
S283,Frijol Lay's 2682,5678216075,Congelados,2027-03-11,Lay's,115.98,389
S284,Pan Knorr 2683,6131956912,Snacks,2026-02-20,Knorr,19.14,357
S285,Jugo McCormick 2684,3092637096,Cereales,2026-02-23,McCormick,128.80,121
S286,Jabon Dos Pinos 2685,1784710755,Lacteos,2026-09-07,Dos Pinos,49.16,296
S287,Shampoo Bimbo 2686,7922457822,Granos,2026-06-15,Bimbo,165.74,156
S288,Aceite Nestle 2687,9518883889,Bebidas,2027-03-26,Nestle,32.39,476
S289,Azucar Colgate 2688,3584651717,Panaderia,2026-12-09,Colgate,148.66,303
S290,Sal Ariel 2689,3749640373,Carnes,2027-11-21,Ariel,204.72,277
S291,Cafe Palmolive 2690,9301642011,Limpieza,2028-04-23,Palmolive,102.40,461
S292,Cereal Del Monte 2691,1284149665,Cuidado Personal,2026-10-18,Del Monte,134.62,291
S293,Atun Maggi 2692,8496212599,Aceites,2028-03-25,Maggi,74.28,478
S294,Sardina Kelloggs 2693,9512184415,Condimentos,2026-02-07,Kelloggs,155.31,495
S295,Mayonesa Pringles 2694,0170652400,Endulzantes,2027-04-24,Pringles,55.23,234
S296,Ketchup Coca Cola 2695,0118465304,Frutas,2027-11-23,Coca Cola,32.49,320
S297,Mostaza Pepsi 2696,7511758579,Verduras,2027-12-22,Pepsi,96.42,370
S298,Vinagre Lay's 2697,2081364871,Congelados,2028-02-19,Lay's,8.57,381
S299,Sopa Knorr 2698,8273457163,Snacks,2027-03-10,Knorr,97.29,464
S300,Pasta McCormick 2699,4121034056,Cereales,2026-01-12,McCormick,80.78,306
S301,Leche Dos Pinos 2700,0073729204,Lacteos,2027-12-10,Dos Pinos,188.48,300
S302,Arroz Bimbo 2701,2430103950,Granos,2028-12-17,Bimbo,173.36,174
S303,Frijol Nestle 2702,3548114260,Bebidas,2027-09-21,Nestle,117.59,368
S304,Pan Colgate 2703,6528377385,Panaderia,2027-10-25,Colgate,179.23,285
S305,Jugo Ariel 2704,9707757186,Carnes,2028-09-11,Ariel,109.57,436
S306,Jabon Palmolive 2705,7044813729,Limpieza,2027-11-28,Palmolive,128.29,257
S307,Shampoo Del Monte 2706,1067454577,Cuidado Personal,2026-03-27,Del Monte,66.44,447
S308,Aceite Maggi 2707,8456815851,Aceites,2028-05-25,Maggi,178.17,123
S309,Azucar Kelloggs 2708,9890161888,Condimentos,2028-08-07,Kelloggs,8.53,78
S310,Sal Pringles 2709,9712054131,Endulzantes,2026-11-21,Pringles,203.53,421
S311,Cafe Coca Cola 2710,3906555542,Frutas,2028-05-20,Coca Cola,76.34,470
S312,Cereal Pepsi 2711,2348396473,Verduras,2028-06-18,Pepsi,43.03,472
S313,Atun Lay's 2712,6167638203,Congelados,2026-07-10,Lay's,142.19,197
S314,Sardina Knorr 2713,1341936805,Snacks,2026-08-12,Knorr,113.23,464
S315,Mayonesa McCormick 2714,8791761902,Cereales,2028-08-22,McCormick,47.94,359
S316,Ketchup Dos Pinos 2715,4913384771,Lacteos,2028-08-28,Dos Pinos,69.91,44
S317,Mostaza Bimbo 2716,7237579432,Granos,2026-04-09,Bimbo,11.88,203
S318,Vinagre Nestle 2717,4805741574,Bebidas,2026-05-07,Nestle,119.45,307
S319,Sopa Colgate 2718,4947035030,Panaderia,2027-05-12,Colgate,181.06,208
S320,Pasta Ariel 2719,2681848648,Carnes,2028-06-13,Ariel,78.09,328
S321,Leche Palmolive 2720,9181837597,Limpieza,2027-08-04,Palmolive,161.63,499
S322,Arroz Del Monte 2721,1214933665,Cuidado Personal,2026-02-13,Del Monte,78.07,436
S323,Frijol Maggi 2722,8943806318,Aceites,2027-01-19,Maggi,125.75,316
S324,Pan Kelloggs 2723,0070859871,Condimentos,2026-08-10,Kelloggs,180.16,343
S325,Jugo Pringles 2724,5633680313,Endulzantes,2027-07-19,Pringles,84.82,385
S326,Jabon Coca Cola 2725,6361617745,Frutas,2028-08-21,Coca Cola,133.66,210
S327,Shampoo Pepsi 2726,4929288131,Verduras,2028-07-19,Pepsi,110.67,110
S328,Aceite Lay's 2727,4499101756,Congelados,2027-08-20,Lay's,18.16,318
S329,Azucar Knorr 2728,5723883480,Snacks,2027-05-16,Knorr,184.04,354
S330,Sal McCormick 2729,7648477030,Cereales,2026-02-21,McCormick,29.66,470
S331,Cafe Dos Pinos 2730,2024562331,Lacteos,2027-10-09,Dos Pinos,63.85,320
S332,Cereal Bimbo 2731,6891344543,Granos,2028-09-17,Bimbo,5.64,232
S333,Atun Nestle 2732,4103192289,Bebidas,2027-12-04,Nestle,69.99,183
S334,Sardina Colgate 2733,2145310469,Panaderia,2026-08-08,Colgate,13.92,201
S335,Mayonesa Ariel 2734,6395866668,Carnes,2028-04-18,Ariel,95.16,220
S336,Ketchup Palmolive 2735,3603385930,Limpieza,2028-08-08,Palmolive,36.58,108
S337,Mostaza Del Monte 2736,3716767303,Cuidado Personal,2028-12-18,Del Monte,199.72,76
S338,Vinagre Maggi 2737,2964750123,Aceites,2028-05-09,Maggi,179.08,255
S339,Sopa Kelloggs 2738,9630108408,Condimentos,2028-02-13,Kelloggs,108.08,428
S340,Pasta Pringles 2739,0088280973,Endulzantes,2028-03-26,Pringles,69.27,53
S341,Leche Coca Cola 2740,9033962306,Frutas,2027-11-06,Coca Cola,113.31,17
S342,Arroz Pepsi 2741,7634414198,Verduras,2027-03-13,Pepsi,62.60,141
S343,Frijol Lay's 2742,8458195227,Congelados,2028-12-11,Lay's,10.15,478
S344,Pan Knorr 2743,4916599433,Snacks,2028-06-05,Knorr,141.42,311
S345,Jugo McCormick 2744,0382844529,Cereales,2028-03-28,McCormick,11.72,64
S346,Jabon Dos Pinos 2745,2092557011,Lacteos,2026-06-28,Dos Pinos,90.62,50
S347,Shampoo Bimbo 2746,4730254395,Granos,2026-10-21,Bimbo,172.34,84
S348,Aceite Nestle 2747,2439296858,Bebidas,2028-03-27,Nestle,185.75,229
S349,Azucar Colgate 2748,5265073688,Panaderia,2026-10-05,Colgate,75.09,282
S350,Sal Ariel 2749,1094985372,Carnes,2028-02-01,Ariel,128.04,46
S351,Cafe Palmolive 2750,6571370160,Limpieza,2026-05-07,Palmolive,89.84,485
S352,Cereal Del Monte 2751,3431499735,Cuidado Personal,2027-06-10,Del Monte,71.52,475
S353,Atun Maggi 2752,8171461309,Aceites,2028-02-14,Maggi,118.97,313
S354,Sardina Kelloggs 2753,3945583524,Condimentos,2028-07-04,Kelloggs,160.90,92
S355,Mayonesa Pringles 2754,7274349522,Endulzantes,2028-01-10,Pringles,114.81,332
S356,Ketchup Coca Cola 2755,0265558681,Frutas,2026-10-14,Coca Cola,186.71,208
S357,Mostaza Pepsi 2756,2821207775,Verduras,2027-11-09,Pepsi,135.40,295
S358,Vinagre Lay's 2757,2991104273,Congelados,2026-03-06,Lay's,39.26,291
S359,Sopa Knorr 2758,4395353198,Snacks,2027-10-03,Knorr,160.09,55
S360,Pasta McCormick 2759,6698976521,Cereales,2028-03-15,McCormick,140.94,257
S361,Leche Dos Pinos 2760,8325289871,Lacteos,2028-05-09,Dos Pinos,91.73,404
S362,Arroz Bimbo 2761,3424675130,Granos,2026-10-07,Bimbo,105.75,255
S363,Frijol Nestle 2762,7788947876,Bebidas,2027-11-25,Nestle,125.21,488
S364,Pan Colgate 2763,1258559681,Panaderia,2028-07-06,Colgate,23.21,295
S365,Jugo Ariel 2764,3554919899,Carnes,2028-02-20,Ariel,105.97,478
S366,Jabon Palmolive 2765,3466333786,Limpieza,2027-04-26,Palmolive,59.46,13
S367,Shampoo Del Monte 2766,2925361419,Cuidado Personal,2027-10-08,Del Monte,189.44,337
S368,Aceite Maggi 2767,9896613135,Aceites,2026-02-10,Maggi,135.76,320
S369,Azucar Kelloggs 2768,5598942661,Condimentos,2027-09-21,Kelloggs,81.69,187
S370,Sal Pringles 2769,7908343522,Endulzantes,2028-05-26,Pringles,95.86,418
S371,Cafe Coca Cola 2770,3175785965,Frutas,2028-05-27,Coca Cola,96.92,400
S372,Cereal Pepsi 2771,3262528372,Verduras,2026-06-23,Pepsi,192.55,399
S373,Atun Lay's 2772,5378179820,Congelados,2027-01-11,Lay's,134.35,364
S374,Sardina Knorr 2773,2295973311,Snacks,2027-11-19,Knorr,68.29,283
S375,Mayonesa McCormick 2774,3898570615,Cereales,2027-04-14,McCormick,185.01,289
S376,Ketchup Dos Pinos 2775,2120223099,Lacteos,2026-05-18,Dos Pinos,88.65,145
S377,Mostaza Bimbo 2776,0813520232,Granos,2026-09-07,Bimbo,193.69,180
S378,Vinagre Nestle 2777,3969661262,Bebidas,2026-07-15,Nestle,19.82,470
S379,Sopa Colgate 2778,2067773395,Panaderia,2027-12-04,Colgate,106.73,163
S380,Pasta Ariel 2779,5126699820,Carnes,2027-04-19,Ariel,161.27,380
S381,Leche Palmolive 2780,5046234436,Limpieza,2027-10-23,Palmolive,95.42,142
S382,Arroz Del Monte 2781,4818266894,Cuidado Personal,2028-04-15,Del Monte,60.45,456
S383,Frijol Maggi 2782,4233555629,Aceites,2027-11-01,Maggi,136.81,438
S384,Pan Kelloggs 2783,7371515260,Condimentos,2027-10-14,Kelloggs,44.80,106
S385,Jugo Pringles 2784,8421779029,Endulzantes,2026-10-04,Pringles,179.52,384
S386,Jabon Coca Cola 2785,3670397316,Frutas,2026-05-15,Coca Cola,166.23,255
S387,Shampoo Pepsi 2786,8028222645,Verduras,2026-11-26,Pepsi,187.51,106
S388,Aceite Lay's 2787,3944393500,Congelados,2027-10-27,Lay's,166.59,6
S389,Azucar Knorr 2788,3616339787,Snacks,2027-07-12,Knorr,116.96,207
S390,Sal McCormick 2789,6480527388,Cereales,2028-03-14,McCormick,27.00,232
S391,Cafe Dos Pinos 2790,9569886162,Lacteos,2026-07-01,Dos Pinos,74.68,67
S392,Cereal Bimbo 2791,8752234118,Granos,2026-08-27,Bimbo,148.49,452
S393,Atun Nestle 2792,3134484513,Bebidas,2026-05-14,Nestle,112.73,342
S394,Sardina Colgate 2793,2529936925,Panaderia,2028-12-23,Colgate,199.59,415
S395,Mayonesa Ariel 2794,8372867169,Carnes,2028-01-07,Ariel,154.05,486
S396,Ketchup Palmolive 2795,2071493879,Limpieza,2026-08-09,Palmolive,97.18,365
S397,Mostaza Del Monte 2796,0684451390,Cuidado Personal,2028-07-27,Del Monte,132.16,17
S398,Vinagre Maggi 2797,2667699293,Aceites,2026-03-23,Maggi,79.46,329
S399,Sopa Kelloggs 2798,4519494886,Condimentos,2026-05-16,Kelloggs,43.07,13
S400,Pasta Pringles 2799,6647670098,Endulzantes,2028-08-26,Pringles,45.83,431
S001,Leche Coca Cola 2800,4654016001,Frutas,2026-06-09,Coca Cola,147.00,344
S002,Arroz Pepsi 2801,6527485797,Verduras,2026-05-19,Pepsi,186.01,447
S003,Frijol Lay's 2802,9261042769,Congelados,2026-02-09,Lay's,133.36,287
S004,Pan Knorr 2803,3519050757,Snacks,2026-10-08,Knorr,42.57,174
S005,Jugo McCormick 2804,2620227925,Cereales,2028-06-09,McCormick,35.15,66
S006,Jabon Dos Pinos 2805,7202564848,Lacteos,2028-12-25,Dos Pinos,64.13,55
S007,Shampoo Bimbo 2806,6135962431,Granos,2028-01-13,Bimbo,42.66,151
S008,Aceite Nestle 2807,2223498921,Bebidas,2027-10-03,Nestle,140.07,371
S009,Azucar Colgate 2808,6095677688,Panaderia,2028-02-23,Colgate,146.19,318
S010,Sal Ariel 2809,1588039302,Carnes,2027-08-01,Ariel,67.92,372
S011,Cafe Palmolive 2810,5072082183,Limpieza,2028-06-23,Palmolive,56.62,310
S012,Cereal Del Monte 2811,6464501618,Cuidado Personal,2028-01-08,Del Monte,192.57,72
S013,Atun Maggi 2812,7465947436,Aceites,2028-05-05,Maggi,155.71,149
S014,Sardina Kelloggs 2813,5591678302,Condimentos,2026-07-05,Kelloggs,146.79,165
S015,Mayonesa Pringles 2814,3144515099,Endulzantes,2027-07-19,Pringles,115.23,273
S016,Ketchup Coca Cola 2815,9817101640,Frutas,2026-10-08,Coca Cola,204.72,113
S017,Mostaza Pepsi 2816,8521997683,Verduras,2027-06-10,Pepsi,102.74,207
S018,Vinagre Lay's 2817,8145338947,Congelados,2027-05-08,Lay's,182.74,123
S019,Sopa Knorr 2818,3899780985,Snacks,2028-11-26,Knorr,167.87,240
S020,Pasta McCormick 2819,2858429126,Cereales,2027-08-11,McCormick,68.91,312
S021,Leche Dos Pinos 2820,3055376950,Lacteos,2027-12-19,Dos Pinos,105.76,249
S022,Arroz Bimbo 2821,9035979948,Granos,2026-09-23,Bimbo,179.34,44
S023,Frijol Nestle 2822,5955817703,Bebidas,2026-11-09,Nestle,159.39,301
S024,Pan Colgate 2823,6507488231,Panaderia,2026-02-01,Colgate,176.38,80
S025,Jugo Ariel 2824,4500277817,Carnes,2027-03-05,Ariel,139.52,324
S026,Jabon Palmolive 2825,9446461316,Limpieza,2027-07-04,Palmolive,44.54,287
S027,Shampoo Del Monte 2826,6896543492,Cuidado Personal,2026-12-18,Del Monte,145.18,228
S028,Aceite Maggi 2827,3870295163,Aceites,2028-10-14,Maggi,114.74,200
S029,Azucar Kelloggs 2828,4395953799,Condimentos,2028-10-05,Kelloggs,158.84,36
S030,Sal Pringles 2829,6395604696,Endulzantes,2026-03-21,Pringles,31.55,475
S031,Cafe Coca Cola 2830,7072983945,Frutas,2028-11-11,Coca Cola,155.52,335
S032,Cereal Pepsi 2831,7823316644,Verduras,2026-04-08,Pepsi,197.40,258
S033,Atun Lay's 2832,7675412693,Congelados,2028-05-19,Lay's,125.49,487
S034,Sardina Knorr 2833,4626261350,Snacks,2028-04-02,Knorr,184.23,300
S035,Mayonesa McCormick 2834,1455714886,Cereales,2028-09-28,McCormick,17.60,249
S036,Ketchup Dos Pinos 2835,3014966996,Lacteos,2027-08-11,Dos Pinos,39.46,450
S037,Mostaza Bimbo 2836,8320021302,Granos,2028-10-03,Bimbo,142.62,129
S038,Vinagre Nestle 2837,6063926906,Bebidas,2026-10-05,Nestle,24.48,24
S039,Sopa Colgate 2838,3880216389,Panaderia,2026-08-12,Colgate,125.30,371
S040,Pasta Ariel 2839,8018933017,Carnes,2027-01-06,Ariel,118.42,479
S041,Leche Palmolive 2840,6418633985,Limpieza,2028-12-28,Palmolive,60.55,144
S042,Arroz Del Monte 2841,0720051941,Cuidado Personal,2028-01-19,Del Monte,86.72,361
S043,Frijol Maggi 2842,9592751924,Aceites,2026-07-04,Maggi,86.68,263
S044,Pan Kelloggs 2843,6436951817,Condimentos,2027-02-16,Kelloggs,127.97,420
S045,Jugo Pringles 2844,0874254301,Endulzantes,2027-01-22,Pringles,90.09,245
S046,Jabon Coca Cola 2845,8887813904,Frutas,2028-05-06,Coca Cola,32.70,344
S047,Shampoo Pepsi 2846,6071335479,Verduras,2028-08-02,Pepsi,66.93,167
S048,Aceite Lay's 2847,6244368207,Congelados,2027-08-22,Lay's,14.59,449
S049,Azucar Knorr 2848,9252172768,Snacks,2028-01-11,Knorr,131.43,51
S050,Sal McCormick 2849,0110121296,Cereales,2028-02-20,McCormick,157.01,268
S051,Cafe Dos Pinos 2850,5738237411,Lacteos,2026-04-07,Dos Pinos,134.36,481
S052,Cereal Bimbo 2851,2874486054,Granos,2027-06-15,Bimbo,23.26,207
S053,Atun Nestle 2852,0807247297,Bebidas,2028-06-24,Nestle,85.93,460
S054,Sardina Colgate 2853,3593981126,Panaderia,2028-08-13,Colgate,44.44,386
S055,Mayonesa Ariel 2854,0943555070,Carnes,2026-04-08,Ariel,58.23,499
S056,Ketchup Palmolive 2855,5080758560,Limpieza,2027-11-06,Palmolive,66.01,348
S057,Mostaza Del Monte 2856,6931468242,Cuidado Personal,2027-02-12,Del Monte,41.33,139
S058,Vinagre Maggi 2857,4558537296,Aceites,2027-01-11,Maggi,70.86,132
S059,Sopa Kelloggs 2858,9686938438,Condimentos,2028-03-13,Kelloggs,105.66,30
S060,Pasta Pringles 2859,9281418673,Endulzantes,2027-08-26,Pringles,177.44,139
S061,Leche Coca Cola 2860,7227492307,Frutas,2028-12-22,Coca Cola,160.29,452
S062,Arroz Pepsi 2861,7310879974,Verduras,2028-04-13,Pepsi,67.15,290
S063,Frijol Lay's 2862,7042509581,Congelados,2026-07-21,Lay's,37.07,45
S064,Pan Knorr 2863,6877293222,Snacks,2028-04-12,Knorr,159.06,39
S065,Jugo McCormick 2864,5631944692,Cereales,2027-05-17,McCormick,139.93,212
S066,Jabon Dos Pinos 2865,8632278416,Lacteos,2027-04-25,Dos Pinos,203.77,476
S067,Shampoo Bimbo 2866,0852349453,Granos,2027-01-21,Bimbo,133.99,476
